StockCode,Description,avg_daily_demand,std_daily_demand,max_daily_demand,total_qty_sold,days_with_sales,demand_variability,total_revenue,safety_stock,reorder_point,eoq,simulated_current_stock,stock_status,priority_score
SC8030,Widget B,32.0,0.0,32,32,1,0.0,2093.86,0.0,224.0,1081.0,1152.0,🟢 OK,26555.5
SC8030,Item Alpha,26.0,0.0,26,26,1,0.0,2093.86,0.0,182.0,974.0,936.0,🟢 OK,26555.5
SC1757,Tool Y,26.0,22.627416997969522,42,52,2,0.8702852688179488,1119.21,99.0,281.0,974.0,936.0,🟢 OK,26558.0
SC2799,Item Beta,27.0,0.0,27,27,1,0.0,2092.56,0.0,189.0,993.0,972.0,🟢 OK,26560.5
SC2799,Product Z,1.0,0.0,1,1,1,0.0,2092.56,0.0,7.0,191.0,36.0,🟢 OK,26560.5
SC2799,Tool Y,28.0,0.0,28,28,1,0.0,2092.56,0.0,196.0,1011.0,1008.0,🟢 OK,26560.5
SC2799,Widget A,41.0,0.0,41,41,1,0.0,2092.56,0.0,287.0,1223.0,1476.0,🟢 OK,26560.5
SC9235,Item Alpha,14.5,3.5355339059327378,17,29,2,0.24382992437892678,1682.27,15.0,116.0,727.0,522.0,🟢 OK,26563.0
SC3640,Item Alpha,7.0,0.0,7,7,1,0.0,2092.13,0.0,49.0,505.0,252.0,🟢 OK,26565.5
SC3640,Widget B,46.0,0.0,46,46,1,0.0,2092.13,0.0,322.0,1296.0,1656.0,🟢 OK,26565.5
SC3640,Widget A,6.0,0.0,6,6,1,0.0,2092.13,0.0,42.0,468.0,216.0,🟢 OK,26565.5
SC3640,Gadget X,19.0,0.0,19,19,1,0.0,2092.13,0.0,133.0,833.0,684.0,🟢 OK,26565.5
SC8719,Item Beta,20.5,3.5355339059327378,23,41,2,0.17246506849795545,1784.27,15.0,158.0,865.0,738.0,🟢 OK,26568.0
SC2164,Item Beta,48.0,0.0,48,48,1,0.0,2090.7,0.0,336.0,1324.0,1728.0,🟢 OK,26570.0
SC2164,Product Z,47.0,0.0,47,47,1,0.0,2090.7,0.0,329.0,1310.0,1692.0,🟢 OK,26570.0
SC2164,Tool Y,27.0,0.0,27,27,1,0.0,2090.7,0.0,189.0,993.0,972.0,🟢 OK,26570.0
SC2179,Widget A,3.0,0.0,3,3,1,0.0,2090.13,0.0,21.0,331.0,108.0,🟢 OK,26572.5
SC2179,Tool Y,6.0,0.0,6,6,1,0.0,2090.13,0.0,42.0,468.0,216.0,🟢 OK,26572.5
SC5711,Tool Y,13.0,0.0,13,13,1,0.0,2090.09,0.0,91.0,689.0,468.0,🟢 OK,26574.0
SC6294,Widget B,35.0,0.0,35,35,1,0.0,2088.58,0.0,245.0,1130.0,1260.0,🟢 OK,26576.5
SC6294,Widget A,42.0,0.0,42,42,1,0.0,2088.58,0.0,294.0,1238.0,1512.0,🟢 OK,26576.5
SC6294,Item Alpha,30.0,0.0,30,30,1,0.0,2088.58,0.0,210.0,1046.0,1080.0,🟢 OK,26576.5
SC6294,Item Beta,3.0,0.0,3,3,1,0.0,2088.58,0.0,21.0,331.0,108.0,🟢 OK,26576.5
SC3878,Widget A,9.0,0.0,9,9,1,0.0,2088.48,0.0,63.0,573.0,324.0,🟢 OK,26581.5
SC3989,Item Alpha,38.0,0.0,38,38,1,0.0,2088.48,0.0,266.0,1178.0,1368.0,🟢 OK,26581.5
SC3989,Widget B,35.0,0.0,35,35,1,0.0,2088.48,0.0,245.0,1130.0,1260.0,🟢 OK,26581.5
SC3878,Tool Y,42.0,0.0,42,42,1,0.0,2088.48,0.0,294.0,1238.0,1512.0,🟢 OK,26581.5
SC3878,Item Beta,45.0,0.0,45,45,1,0.0,2088.48,0.0,315.0,1282.0,1620.0,🟢 OK,26581.5
SC3989,Product Z,14.0,0.0,14,14,1,0.0,2088.48,0.0,98.0,715.0,504.0,🟢 OK,26581.5
SC2312,Widget B,33.0,0.0,33,33,1,0.0,2087.48,0.0,231.0,1097.0,1188.0,🟢 OK,26586.0
SC2312,Product Z,7.0,0.0,7,7,1,0.0,2087.48,0.0,49.0,505.0,252.0,🟢 OK,26586.0
SC2312,Widget A,15.0,0.0,15,15,1,0.0,2087.48,0.0,105.0,740.0,540.0,🟢 OK,26586.0
SC3181,Item Beta,2.0,0.0,2,2,1,0.0,2087.39,0.0,14.0,270.0,72.0,🟢 OK,26589.5
SC3181,Tool Y,24.0,0.0,24,24,1,0.0,2087.39,0.0,168.0,936.0,864.0,🟢 OK,26589.5
SC3181,Widget A,36.0,0.0,36,36,1,0.0,2087.39,0.0,252.0,1146.0,1296.0,🟢 OK,26589.5
SC3181,Widget B,5.0,0.0,5,5,1,0.0,2087.39,0.0,35.0,427.0,180.0,🟢 OK,26589.5
SC7802,Widget B,25.5,20.506096654409877,40,51,2,0.8041606527987557,1156.6100000000001,90.0,268.0,965.0,918.0,🟢 OK,26592.0
SC6714,Gadget X,21.0,0.0,21,21,1,0.0,2086.5,0.0,147.0,875.0,756.0,🟢 OK,26593.5
SC6714,Item Alpha,39.0,0.0,39,39,1,0.0,2086.5,0.0,273.0,1193.0,1404.0,🟢 OK,26593.5
SC1325,Widget B,25.0,0.0,25,25,1,0.0,2086.19,0.0,175.0,955.0,900.0,🟢 OK,26597.5
SC1325,Widget A,3.0,0.0,3,3,1,0.0,2086.19,0.0,21.0,331.0,108.0,🟢 OK,26597.5
SC1325,Tool Y,10.0,0.0,10,10,1,0.0,2086.19,0.0,70.0,604.0,360.0,🟢 OK,26597.5
SC1325,Item Beta,33.0,0.0,33,33,1,0.0,2086.19,0.0,231.0,1097.0,1188.0,🟢 OK,26597.5
SC1325,Gadget X,9.0,0.0,9,9,1,0.0,2086.19,0.0,63.0,573.0,324.0,🟢 OK,26597.5
SC1325,Item Alpha,10.0,0.0,10,10,1,0.0,2086.19,0.0,70.0,604.0,360.0,🟢 OK,26597.5
SC2278,Item Alpha,47.0,0.0,47,47,1,0.0,2086.05,0.0,329.0,1310.0,1692.0,🟢 OK,26602.5
SC2278,Widget B,1.0,0.0,1,1,1,0.0,2086.05,0.0,7.0,191.0,36.0,🟢 OK,26602.5
SC2278,Widget A,8.0,0.0,8,8,1,0.0,2086.05,0.0,56.0,540.0,288.0,🟢 OK,26602.5
SC2278,Product Z,2.0,0.0,2,2,1,0.0,2086.05,0.0,14.0,270.0,72.0,🟢 OK,26602.5
SC2839,Gadget X,2.0,0.0,2,2,1,0.0,2085.65,0.0,14.0,270.0,72.0,🟢 OK,26605.0
SC9962,Product Z,22.5,0.7071067811865476,23,45,2,0.031426968038767905,2020.8200000000002,3.0,160.0,906.0,810.0,🟢 OK,26606.0
SC6634,Tool Y,4.0,0.0,4,4,1,0.0,2084.07,0.0,28.0,382.0,144.0,🟢 OK,26608.0
SC6634,Widget A,14.0,0.0,14,14,1,0.0,2084.07,0.0,98.0,715.0,504.0,🟢 OK,26608.0
SC6634,Item Alpha,36.0,0.0,36,36,1,0.0,2084.07,0.0,252.0,1146.0,1296.0,🟢 OK,26608.0
SC7391,Product Z,40.0,0.0,40,40,1,0.0,2083.99,0.0,280.0,1208.0,1440.0,🟢 OK,26610.5
SC7391,Item Beta,27.0,0.0,27,27,1,0.0,2083.99,0.0,189.0,993.0,972.0,🟢 OK,26610.5
SC4146,Item Alpha,20.5,4.949747468305833,24,41,2,0.24145109589713765,1678.3700000000001,22.0,166.0,865.0,738.0,🟢 OK,26612.0
SC4484,Widget B,37.0,0.0,37,37,1,0.0,2083.61,0.0,259.0,1162.0,1332.0,🟢 OK,26614.5
SC4484,Tool Y,39.0,0.0,39,39,1,0.0,2083.61,0.0,273.0,1193.0,1404.0,🟢 OK,26614.5
SC4484,Item Alpha,18.0,0.0,18,18,1,0.0,2083.61,0.0,126.0,811.0,648.0,🟢 OK,26614.5
SC4484,Item Beta,26.0,0.0,26,26,1,0.0,2083.61,0.0,182.0,974.0,936.0,🟢 OK,26614.5
SC5163,Widget B,34.0,0.0,34,34,1,0.0,2083.38,0.0,238.0,1114.0,1224.0,🟢 OK,26617.5
SC5163,Item Beta,2.0,0.0,2,2,1,0.0,2083.38,0.0,14.0,270.0,72.0,🟢 OK,26617.5
SC8797,Item Alpha,37.0,0.0,37,37,1,0.0,2082.96,0.0,259.0,1162.0,1332.0,🟢 OK,26621.0
SC8797,Product Z,30.0,0.0,30,30,1,0.0,2082.96,0.0,210.0,1046.0,1080.0,🟢 OK,26621.0
SC8797,Tool Y,30.0,0.0,30,30,1,0.0,2082.96,0.0,210.0,1046.0,1080.0,🟢 OK,26621.0
SC8797,Widget B,28.0,0.0,28,28,1,0.0,2082.96,0.0,196.0,1011.0,1008.0,🟢 OK,26621.0
SC8797,Widget A,21.0,0.0,21,21,1,0.0,2082.96,0.0,147.0,875.0,756.0,🟢 OK,26621.0
SC9865,Item Alpha,46.0,0.0,46,46,1,0.0,2082.57,0.0,322.0,1296.0,1656.0,🟢 OK,26624.5
SC9865,Widget B,5.0,0.0,5,5,1,0.0,2082.57,0.0,35.0,427.0,180.0,🟢 OK,26624.5
SC1401,Product Z,48.0,0.0,48,48,1,0.0,2082.4300000000003,0.0,336.0,1324.0,1728.0,🟢 OK,26626.5
SC1401,Tool Y,3.0,0.0,3,3,1,0.0,2082.4300000000003,0.0,21.0,331.0,108.0,🟢 OK,26626.5
SC8835,Item Beta,23.0,0.0,23,23,1,0.0,2082.3,0.0,161.0,916.0,828.0,🟢 OK,26628.5
SC8835,Gadget X,16.0,0.0,16,16,1,0.0,2082.3,0.0,112.0,764.0,576.0,🟢 OK,26628.5
SC7534,Tool Y,14.0,0.0,14,14,1,0.0,2082.07,0.0,98.0,715.0,504.0,🟢 OK,26631.5
SC7534,Item Beta,34.0,0.0,34,34,1,0.0,2082.07,0.0,238.0,1114.0,1224.0,🟢 OK,26631.5
SC7534,Gadget X,15.0,0.0,15,15,1,0.0,2082.07,0.0,105.0,740.0,540.0,🟢 OK,26631.5
SC7534,Widget A,6.0,0.0,6,6,1,0.0,2082.07,0.0,42.0,468.0,216.0,🟢 OK,26631.5
SC6749,Tool Y,22.5,12.020815280171307,31,45,2,0.5342584566590544,1356.77,52.0,210.0,906.0,810.0,🟢 OK,26634.0
SC4818,Item Beta,6.0,0.0,6,6,1,0.0,2081.18,0.0,42.0,468.0,216.0,🟢 OK,26636.5
SC4818,Gadget X,12.0,0.0,12,12,1,0.0,2081.18,0.0,84.0,662.0,432.0,🟢 OK,26636.5
SC4818,Product Z,10.0,0.0,10,10,1,0.0,2081.18,0.0,70.0,604.0,360.0,🟢 OK,26636.5
SC4818,Widget A,30.0,0.0,30,30,1,0.0,2081.18,0.0,210.0,1046.0,1080.0,🟢 OK,26636.5
SC1841,Widget A,31.0,0.0,31,31,1,0.0,2081.16,0.0,217.0,1064.0,1116.0,🟢 OK,26639.5
SC1841,Widget B,35.0,0.0,35,35,1,0.0,2081.16,0.0,245.0,1130.0,1260.0,🟢 OK,26639.5
SC1622,Item Beta,12.5,14.849242404917497,23,25,2,1.1879393914430483,950.81,65.0,152.0,675.0,450.0,🟢 OK,26641.0
SC3637,Item Beta,37.0,0.0,37,37,1,0.0,2080.21,0.0,259.0,1162.0,1332.0,🟢 OK,26643.0
SC3637,Item Alpha,27.0,0.0,27,27,1,0.0,2080.21,0.0,189.0,993.0,972.0,🟢 OK,26643.0
SC3637,Widget A,39.0,0.0,39,39,1,0.0,2080.21,0.0,273.0,1193.0,1404.0,🟢 OK,26643.0
SC7225,Item Beta,24.5,6.363961030678928,29,49,2,0.2597535113502609,1651.06,28.0,200.0,946.0,882.0,🟢 OK,26645.0
SC5411,Item Alpha,6.0,0.0,6,6,1,0.0,2078.5699999999997,0.0,42.0,468.0,216.0,🟢 OK,26646.5
SC5411,Widget A,32.0,0.0,32,32,1,0.0,2078.5699999999997,0.0,224.0,1081.0,1152.0,🟢 OK,26646.5
SC1061,Item Beta,7.0,4.242640687119285,10,14,2,0.6060915258654813,1294.14,19.0,68.0,505.0,252.0,🟢 OK,26648.0
SC1015,Tool Y,20.5,2.1213203435596424,22,41,2,0.10347904109877326,1883.51,9.0,152.0,865.0,738.0,🟢 OK,26649.0
SC3440,Item Alpha,25.5,14.849242404917497,36,51,2,0.58232323133703,1313.47,65.0,244.0,965.0,918.0,🟢 OK,26650.0
SC4446,Product Z,20.0,0.0,20,20,1,0.0,2078.21,0.0,140.0,854.0,720.0,🟢 OK,26653.5
SC4446,Gadget X,19.0,0.0,19,19,1,0.0,2078.21,0.0,133.0,833.0,684.0,🟢 OK,26653.5
SC4446,Item Alpha,29.0,0.0,29,29,1,0.0,2078.21,0.0,203.0,1029.0,1044.0,🟢 OK,26653.5
SC4446,Widget B,38.0,0.0,38,38,1,0.0,2078.21,0.0,266.0,1178.0,1368.0,🟢 OK,26653.5
SC4446,Tool Y,25.0,0.0,25,25,1,0.0,2078.21,0.0,175.0,955.0,900.0,🟢 OK,26653.5
SC4446,Widget A,22.0,0.0,22,22,1,0.0,2078.21,0.0,154.0,896.0,792.0,🟢 OK,26653.5
SC5136,Gadget X,27.5,12.020815280171307,36,55,2,0.43712055548364004,1445.79,52.0,244.0,1002.0,990.0,🟢 OK,26657.0
SC5025,Product Z,13.0,15.556349186104045,24,26,2,1.1966422441644324,945.06,68.0,159.0,689.0,468.0,🟢 OK,26658.0
SC4582,Widget B,18.0,0.0,18,18,1,0.0,2075.58,0.0,126.0,811.0,648.0,🟢 OK,26660.0
SC4582,Gadget X,29.0,0.0,29,29,1,0.0,2075.58,0.0,203.0,1029.0,1044.0,🟢 OK,26660.0
SC4582,Item Beta,32.0,0.0,32,32,1,0.0,2075.58,0.0,224.0,1081.0,1152.0,🟢 OK,26660.0
SC3412,Item Alpha,16.0,2.8284271247461903,18,32,2,0.17677669518615144,1763.6599999999999,12.0,124.0,764.0,576.0,🟢 OK,26662.0
SC8620,Widget B,23.5,2.1213203435596424,25,47,2,0.0902689507513597,1903.56,9.0,174.0,926.0,846.0,🟢 OK,26663.0
SC8553,Item Beta,15.0,18.384776310850235,28,30,2,1.2256517532395812,932.4599999999999,80.0,185.0,740.0,540.0,🟢 OK,26664.0
SC3970,Widget A,14.5,12.020815280171307,23,29,2,0.829021742888351,1134.47,52.0,154.0,727.0,522.0,🟢 OK,26665.0
SC6072,Widget A,21.0,0.0,21,21,1,0.0,2074.8399999999997,0.0,147.0,875.0,756.0,🟢 OK,26666.0
SC9972,Gadget X,26.0,0.0,26,26,1,0.0,2074.08,0.0,182.0,974.0,936.0,🟢 OK,26669.0
SC8530,Widget B,28.0,0.0,28,28,1,0.0,2074.08,0.0,196.0,1011.0,1008.0,🟢 OK,26669.0
SC8530,Item Alpha,39.0,0.0,39,39,1,0.0,2074.08,0.0,273.0,1193.0,1404.0,🟢 OK,26669.0
SC8530,Gadget X,13.0,0.0,13,13,1,0.0,2074.08,0.0,91.0,689.0,468.0,🟢 OK,26669.0
SC9972,Item Beta,42.0,0.0,42,42,1,0.0,2074.08,0.0,294.0,1238.0,1512.0,🟢 OK,26669.0
SC4217,Widget A,20.0,0.0,20,20,1,0.0,2074.02,0.0,140.0,854.0,720.0,🟢 OK,26672.0
SC9581,Item Beta,35.0,0.0,35,35,1,0.0,2073.76,0.0,245.0,1130.0,1260.0,🟢 OK,26674.0
SC9581,Tool Y,20.0,0.0,20,20,1,0.0,2073.76,0.0,140.0,854.0,720.0,🟢 OK,26674.0
SC9581,Product Z,44.0,0.0,44,44,1,0.0,2073.76,0.0,308.0,1267.0,1584.0,🟢 OK,26674.0
SC7618,Widget B,3.0,0.0,3,3,1,0.0,2073.31,0.0,21.0,331.0,108.0,🟢 OK,26676.5
SC7618,Product Z,10.0,0.0,10,10,1,0.0,2073.31,0.0,70.0,604.0,360.0,🟢 OK,26676.5
SC4534,Tool Y,10.0,0.0,10,10,1,0.0,2073.02,0.0,70.0,604.0,360.0,🟢 OK,26678.5
SC4534,Product Z,28.0,0.0,28,28,1,0.0,2073.02,0.0,196.0,1011.0,1008.0,🟢 OK,26678.5
SC6601,Widget A,34.0,0.0,34,34,1,0.0,2072.97,0.0,238.0,1114.0,1224.0,🟢 OK,26680.5
SC6601,Gadget X,8.0,0.0,8,8,1,0.0,2072.97,0.0,56.0,540.0,288.0,🟢 OK,26680.5
SC7481,Widget B,13.0,0.0,13,13,1,0.0,2072.71,0.0,91.0,689.0,468.0,🟢 OK,26682.5
SC7481,Widget A,28.0,0.0,28,28,1,0.0,2072.71,0.0,196.0,1011.0,1008.0,🟢 OK,26682.5
SC1979,Product Z,16.0,0.0,16,16,1,0.0,2070.86,0.0,112.0,764.0,576.0,🟢 OK,26684.0
SC2734,Tool Y,12.0,0.0,12,12,1,0.0,2070.5299999999997,0.0,84.0,662.0,432.0,🟢 OK,26686.0
SC2734,Item Beta,27.0,0.0,27,27,1,0.0,2070.5299999999997,0.0,189.0,993.0,972.0,🟢 OK,26686.0
SC2734,Widget B,31.0,0.0,31,31,1,0.0,2070.5299999999997,0.0,217.0,1064.0,1116.0,🟢 OK,26686.0
SC7958,Widget A,20.0,0.0,20,20,1,0.0,2070.0699999999997,0.0,140.0,854.0,720.0,🟢 OK,26688.5
SC7958,Product Z,35.0,0.0,35,35,1,0.0,2070.0699999999997,0.0,245.0,1130.0,1260.0,🟢 OK,26688.5
SC5626,Gadget X,24.0,0.0,24,24,1,0.0,2068.6,0.0,168.0,936.0,864.0,🟢 OK,26691.0
SC5626,Product Z,24.0,0.0,24,24,1,0.0,2068.6,0.0,168.0,936.0,864.0,🟢 OK,26691.0
SC5626,Widget A,44.0,0.0,44,44,1,0.0,2068.6,0.0,308.0,1267.0,1584.0,🟢 OK,26691.0
SC2055,Product Z,42.0,0.0,42,42,1,0.0,2068.41,0.0,294.0,1238.0,1512.0,🟢 OK,26694.5
SC2055,Item Beta,3.0,0.0,3,3,1,0.0,2068.41,0.0,21.0,331.0,108.0,🟢 OK,26694.5
SC2055,Widget A,28.0,0.0,28,28,1,0.0,2068.41,0.0,196.0,1011.0,1008.0,🟢 OK,26694.5
SC2055,Widget B,2.0,0.0,2,2,1,0.0,2068.41,0.0,14.0,270.0,72.0,🟢 OK,26694.5
SC7882,Item Beta,32.0,0.0,32,32,1,0.0,2067.71,0.0,224.0,1081.0,1152.0,🟢 OK,26698.0
SC7882,Product Z,30.0,0.0,30,30,1,0.0,2067.71,0.0,210.0,1046.0,1080.0,🟢 OK,26698.0
SC7882,Tool Y,35.0,0.0,35,35,1,0.0,2067.71,0.0,245.0,1130.0,1260.0,🟢 OK,26698.0
SC1225,Item Beta,28.0,0.0,28,28,1,0.0,2067.52,0.0,196.0,1011.0,1008.0,🟢 OK,26700.5
SC1225,Widget A,30.0,0.0,30,30,1,0.0,2067.52,0.0,210.0,1046.0,1080.0,🟢 OK,26700.5
SC3546,Gadget X,14.0,5.291502622129181,18,42,3,0.3779644727392526,1500.28,23.0,121.0,715.0,504.0,🟢 OK,26702.0
SC9968,Widget B,43.0,0.0,43,43,1,0.0,2067.27,0.0,301.0,1253.0,1548.0,🟢 OK,26703.0
SC9318,Item Beta,14.0,0.0,14,14,1,0.0,2066.75,0.0,98.0,715.0,504.0,🟢 OK,26705.0
SC9318,Widget A,47.0,0.0,47,47,1,0.0,2066.75,0.0,329.0,1310.0,1692.0,🟢 OK,26705.0
SC9318,Widget B,47.0,0.0,47,47,1,0.0,2066.75,0.0,329.0,1310.0,1692.0,🟢 OK,26705.0
SC5068,Gadget X,32.0,0.0,32,32,1,0.0,2066.05,0.0,224.0,1081.0,1152.0,🟢 OK,26707.5
SC5068,Item Beta,9.0,0.0,9,9,1,0.0,2066.05,0.0,63.0,573.0,324.0,🟢 OK,26707.5
SC5812,Product Z,48.0,0.0,48,48,1,0.0,2065.8,0.0,336.0,1324.0,1728.0,🟢 OK,26709.5
SC5812,Gadget X,12.0,0.0,12,12,1,0.0,2065.8,0.0,84.0,662.0,432.0,🟢 OK,26709.5
SC9914,Widget B,23.5,9.192388155425117,30,47,2,0.391165453255892,1484.81,40.0,204.0,926.0,846.0,🟢 OK,26711.0
SC8986,Product Z,40.0,0.0,40,40,1,0.0,2065.48,0.0,280.0,1208.0,1440.0,🟢 OK,26713.5
SC8986,Tool Y,10.0,0.0,10,10,1,0.0,2065.48,0.0,70.0,604.0,360.0,🟢 OK,26713.5
SC8986,Item Alpha,11.0,0.0,11,11,1,0.0,2065.48,0.0,77.0,634.0,396.0,🟢 OK,26713.5
SC8986,Widget B,7.0,0.0,7,7,1,0.0,2065.48,0.0,49.0,505.0,252.0,🟢 OK,26713.5
SC7248,Widget A,2.0,0.0,2,2,1,0.0,2065.08,0.0,14.0,270.0,72.0,🟢 OK,26716.5
SC7248,Tool Y,12.0,0.0,12,12,1,0.0,2065.08,0.0,84.0,662.0,432.0,🟢 OK,26716.5
SC9297,Gadget X,21.0,0.0,21,21,1,0.0,2064.8,0.0,147.0,875.0,756.0,🟢 OK,26719.5
SC9297,Item Beta,21.0,0.0,21,21,1,0.0,2064.8,0.0,147.0,875.0,756.0,🟢 OK,26719.5
SC9297,Tool Y,5.0,0.0,5,5,1,0.0,2064.8,0.0,35.0,427.0,180.0,🟢 OK,26719.5
SC9297,Widget B,23.0,0.0,23,23,1,0.0,2064.8,0.0,161.0,916.0,828.0,🟢 OK,26719.5
SC3764,Item Alpha,49.0,0.0,49,49,1,0.0,2064.44,0.0,343.0,1337.0,1764.0,🟢 OK,26722.5
SC3764,Product Z,8.0,0.0,8,8,1,0.0,2064.44,0.0,56.0,540.0,288.0,🟢 OK,26722.5
SC9259,Item Beta,44.0,0.0,44,44,1,0.0,2064.25,0.0,308.0,1267.0,1584.0,🟢 OK,26725.0
SC9259,Widget A,14.0,0.0,14,14,1,0.0,2064.25,0.0,98.0,715.0,504.0,🟢 OK,26725.0
SC9259,Product Z,1.0,0.0,1,1,1,0.0,2064.25,0.0,7.0,191.0,36.0,🟢 OK,26725.0
SC1053,Item Beta,22.0,0.0,22,22,1,0.0,2062.74,0.0,154.0,896.0,792.0,🟢 OK,26728.5
SC1053,Widget A,41.0,0.0,41,41,1,0.0,2062.74,0.0,287.0,1223.0,1476.0,🟢 OK,26728.5
SC1053,Tool Y,10.0,0.0,10,10,1,0.0,2062.74,0.0,70.0,604.0,360.0,🟢 OK,26728.5
SC1053,Product Z,33.0,0.0,33,33,1,0.0,2062.74,0.0,231.0,1097.0,1188.0,🟢 OK,26728.5
SC4330,Item Beta,20.5,24.748737341529164,38,41,2,1.2072554794856882,934.31,108.0,252.0,865.0,738.0,🟢 OK,26731.0
SC4016,Widget A,15.5,6.363961030678928,20,31,2,0.41057813074665456,1461.95,28.0,136.0,752.0,558.0,🟢 OK,26732.0
SC9453,Item Alpha,9.0,5.656854249492381,13,18,2,0.6285393603563318,1266.05,25.0,88.0,573.0,324.0,🟢 OK,26733.0
SC5277,Item Beta,41.0,0.0,41,41,1,0.0,2061.62,0.0,287.0,1223.0,1476.0,🟢 OK,26735.5
SC5277,Widget A,3.0,0.0,3,3,1,0.0,2061.62,0.0,21.0,331.0,108.0,🟢 OK,26735.5
SC5277,Product Z,36.0,0.0,36,36,1,0.0,2061.62,0.0,252.0,1146.0,1296.0,🟢 OK,26735.5
SC5277,Gadget X,1.0,0.0,1,1,1,0.0,2061.62,0.0,7.0,191.0,36.0,🟢 OK,26735.5
SC2473,Product Z,20.0,0.0,20,20,1,0.0,2061.4,0.0,140.0,854.0,720.0,🟢 OK,26739.0
SC2473,Item Beta,30.0,0.0,30,30,1,0.0,2061.4,0.0,210.0,1046.0,1080.0,🟢 OK,26739.0
SC2473,Item Alpha,15.0,0.0,15,15,1,0.0,2061.4,0.0,105.0,740.0,540.0,🟢 OK,26739.0
SC8360,Item Beta,4.5,2.1213203435596424,6,9,2,0.47140451974346603,1400.96,9.0,40.0,405.0,162.0,🟢 OK,26741.0
SC8092,Item Alpha,12.333333333333334,6.027713773341708,18,37,3,0.48873354879359776,1384.5,26.0,112.0,671.0,444.0,🟢 OK,26742.0
SC8554,Gadget X,3.0,0.0,3,3,1,0.0,2061.01,0.0,21.0,331.0,108.0,🟢 OK,26744.0
SC8554,Tool Y,1.0,0.0,1,1,1,0.0,2061.01,0.0,7.0,191.0,36.0,🟢 OK,26744.0
SC8554,Widget B,31.0,0.0,31,31,1,0.0,2061.01,0.0,217.0,1064.0,1116.0,🟢 OK,26744.0
SC7987,Gadget X,19.0,0.0,19,19,1,0.0,2060.78,0.0,133.0,833.0,684.0,🟢 OK,26747.5
SC7987,Widget B,6.0,0.0,6,6,1,0.0,2060.78,0.0,42.0,468.0,216.0,🟢 OK,26747.5
SC7987,Tool Y,32.0,0.0,32,32,1,0.0,2060.78,0.0,224.0,1081.0,1152.0,🟢 OK,26747.5
SC7987,Item Alpha,48.0,0.0,48,48,1,0.0,2060.78,0.0,336.0,1324.0,1728.0,🟢 OK,26747.5
SC1838,Tool Y,4.0,0.0,4,4,1,0.0,2060.14,0.0,28.0,382.0,144.0,🟢 OK,26750.0
SC5131,Item Beta,40.0,0.0,40,40,1,0.0,2059.8199999999997,0.0,280.0,1208.0,1440.0,🟢 OK,26751.5
SC5131,Tool Y,1.0,0.0,1,1,1,0.0,2059.8199999999997,0.0,7.0,191.0,36.0,🟢 OK,26751.5
SC4013,Gadget X,19.0,5.656854249492381,23,38,2,0.2977291708692152,1587.2,25.0,158.0,833.0,684.0,🟢 OK,26753.0
SC7938,Widget A,30.0,0.0,30,30,1,0.0,2058.22,0.0,210.0,1046.0,1080.0,🟢 OK,26755.0
SC7938,Item Alpha,28.0,0.0,28,28,1,0.0,2058.22,0.0,196.0,1011.0,1008.0,🟢 OK,26755.0
SC7938,Widget B,16.0,0.0,16,16,1,0.0,2058.22,0.0,112.0,764.0,576.0,🟢 OK,26755.0
SC4606,Widget A,12.5,13.435028842544403,22,25,2,1.0748023065437102,991.84,59.0,146.0,675.0,450.0,🟢 OK,26757.0
SC5092,Product Z,18.0,0.0,18,18,1,0.0,2057.84,0.0,126.0,811.0,648.0,🟢 OK,26758.5
SC5092,Item Alpha,24.0,0.0,24,24,1,0.0,2057.84,0.0,168.0,936.0,864.0,🟢 OK,26758.5
SC6014,Product Z,8.0,0.0,8,8,1,0.0,2056.71,0.0,56.0,540.0,288.0,🟢 OK,26761.0
SC6014,Item Beta,25.0,0.0,25,25,1,0.0,2056.71,0.0,175.0,955.0,900.0,🟢 OK,26761.0
SC6014,Widget B,47.0,0.0,47,47,1,0.0,2056.71,0.0,329.0,1310.0,1692.0,🟢 OK,26761.0
SC7131,Tool Y,13.0,0.0,13,13,1,0.0,2056.18,0.0,91.0,689.0,468.0,🟢 OK,26763.0
SC9452,Widget B,24.5,4.949747468305833,28,49,2,0.2020305088279807,1710.49,22.0,194.0,946.0,882.0,🟢 OK,26764.0
SC7258,Widget A,19.0,0.0,19,19,1,0.0,2055.94,0.0,133.0,833.0,684.0,🟢 OK,26766.5
SC7258,Widget B,44.0,0.0,44,44,1,0.0,2055.94,0.0,308.0,1267.0,1584.0,🟢 OK,26766.5
SC7258,Product Z,18.0,0.0,18,18,1,0.0,2055.94,0.0,126.0,811.0,648.0,🟢 OK,26766.5
SC7258,Item Beta,18.0,0.0,18,18,1,0.0,2055.94,0.0,126.0,811.0,648.0,🟢 OK,26766.5
SC2913,Item Beta,48.0,1.4142135623730951,49,96,2,0.029462782543301404,1996.97,6.0,342.0,1324.0,1728.0,🟢 OK,26769.0
SC3782,Widget A,31.0,0.0,31,31,1,0.0,2055.53,0.0,217.0,1064.0,1116.0,🟢 OK,26771.0
SC3782,Item Alpha,24.0,0.0,24,24,1,0.0,2055.53,0.0,168.0,936.0,864.0,🟢 OK,26771.0
SC3782,Gadget X,30.0,0.0,30,30,1,0.0,2055.53,0.0,210.0,1046.0,1080.0,🟢 OK,26771.0
