ds,y,rolling_7d_mean,rolling_30d_mean,rolling_7d_std,lag_1,lag_7,lag_30
2024-03-22,24903.89,25411.31142857143,26340.256666666664,4324.272544114303,23614.5,40013.61,33131.11
2024-03-23,36643.88,27469.138571428568,26676.845666666668,5754.143989124776,24903.89,22239.09,26546.21
2024-03-24,28817.77,28598.975714285716,26884.027666666665,4975.063187547982,36643.88,20908.91,22602.31
2024-03-25,25605.510000000002,28298.52,26816.935999999998,5099.736153338377,28817.77,27708.7,27618.260000000002
2024-03-26,23412.42,28131.25571428571,26783.458333333332,5258.626282287205,25605.510000000002,24583.27,24416.75
2024-03-27,28010.41,27286.911428571428,26847.17133333333,4608.398681014999,23412.42,33920.82,26099.02
2024-03-28,30420.08,28259.137142857147,26860.336333333336,4418.476550025321,28010.41,23614.5,30025.129999999997
2024-03-29,30245.45,29022.217142857142,27310.277666666665,4198.20056513784,30420.08,24903.89,16747.21
2024-03-30,30522.53,28147.738571428574,26946.339333333333,2725.115669376405,30245.45,36643.88,41440.68
2024-03-31,19507.79,26817.74142857143,26942.898333333334,4210.602784845352,30522.53,28817.77,19611.02
2024-04-01,31142.64,27608.76,26986.663999999997,4457.770833514569,19507.79,25605.510000000002,29829.67
2024-04-02,21225.38,27296.325714285715,26844.249333333333,4859.44594532769,31142.64,23412.42,25497.82
2024-04-03,29052.48,27445.192857142858,26915.476000000002,4900.753698802219,21225.38,28010.41,26915.68
2024-04-04,20361.16,26008.204285714288,26715.971,5338.278995852661,29052.48,30420.08,26346.31
2024-04-05,22040.99,24836.13857142857,26695.161,5150.270340811962,20361.16,30245.45,22665.29
2024-04-06,24314.64,23949.297142857144,26806.612,4501.540601944723,22040.99,30522.53,20971.11
2024-04-07,32416.68,25793.424285714285,27401.607333333333,4995.78420707517,24314.64,19507.79,14566.82
2024-04-08,28978.65,25484.282857142858,27411.491666666665,4665.649904621033,32416.68,31142.64,28682.12
2024-04-09,26174.73,26191.33285714286,27406.115333333335,4271.002224067588,28978.65,21225.38,26336.02
2024-04-10,28083.95,26052.971428571425,27225.085666666666,4177.530958789824,26174.73,29052.48,33514.840000000004
2024-04-11,25388.670000000002,26771.187142857143,27023.855,3394.709900068582,28083.95,20361.16,31425.59
2024-04-12,25108.44,27209.394285714287,26833.096666666665,2834.022946983391,25388.670000000002,22040.99,30831.19
2024-04-13,25314.11,27352.175714285713,27022.704999999998,2685.1415474412324,25108.44,24314.64,19625.86
2024-04-14,27704.239999999998,26678.97,26612.392666666667,1557.8946714395788,25314.11,32416.68,40013.61
2024-04-15,19086.37,25265.787142857145,26507.302000000003,2970.4562216193194,27704.239999999998,28978.65,22239.09
2024-04-16,27504.18,25455.70857142857,26727.144333333334,3078.782102538936,19086.37,26174.73,20908.91
2024-04-17,30016.41,25731.774285714288,26804.068000000003,3421.311979659514,27504.18,28083.95,27708.7
2024-04-18,25018.13,25678.84,26818.563333333335,3430.3597313401106,30016.41,25388.670000000002,24583.27
2024-04-19,28652.06,26185.071428571428,26642.938000000002,3589.916352597569,25018.13,25108.44,33920.82
2024-04-20,23962.6,25991.998571428576,26654.541333333338,3679.784007598919,28652.06,25314.11,23614.5
2024-04-21,15997.95,24319.671428571426,26357.67666666667,5141.616990867823,23962.6,27704.239999999998,24903.89
2024-04-22,37842.58,26999.13,26397.633333333335,6631.270321006867,15997.95,19086.37,36643.88
2024-04-23,17642.16,25590.27,26025.113,7497.178169182487,37842.58,27504.18,28817.77
2024-04-24,23190.36,24615.12,25944.608,7265.885046500972,17642.16,30016.41,25605.510000000002
2024-04-25,20265.56,23936.181428571428,25839.712666666666,7441.864294884762,23190.36,25018.13,23412.42
2024-04-26,31821.86,24389.010000000002,25966.761000000002,7861.266913657519,20265.56,28652.06,28010.41
2024-04-27,25486.45,24606.702857142856,25802.306666666664,7868.586517833019,31821.86,23962.6,30420.08
2024-04-28,33975.7,27174.95285714286,25926.648333333334,7516.47133524925,25486.45,15997.95,30245.45
2024-04-29,31302.59,26240.66857142857,25952.650333333335,6273.129968897564,33975.7,37842.58,30522.53
2024-04-30,32020.58,28294.72857142857,26369.743333333332,5260.7326283843295,31302.59,17642.16,19507.79
2024-05-01,30826.85,29385.655714285713,26359.217,4797.187594882563,32020.58,23190.36,31142.64
2024-05-02,24820.4,30036.347142857147,26479.051,3482.8070928381517,30826.85,20265.56,21225.38
2024-05-03,27431.37,29409.134285714284,26425.014,3502.945176328316,24820.4,31821.86,29052.48
2024-05-04,29527.59,29986.440000000002,26730.56166666667,3052.7953306982863,27431.37,25486.45,20361.16
2024-05-05,25002.760000000002,28704.59142857143,26829.287333333337,2981.562137009308,29527.59,33975.7,22040.99
2024-05-06,30214.48,28549.147142857142,27025.94866666667,2848.9560398018953,25002.760000000002,31302.59,24314.64
2024-05-07,22942.78,27252.31857142857,26710.152,3063.4256193974757,30214.48,32020.58,32416.68
2024-05-08,21606.37,25935.10714285714,26464.40933333333,3247.090950834346,22942.78,30826.85,28978.65
2024-05-09,14269.18,24427.79,26067.557666666668,5510.729642585131,21606.37,24820.4,26174.73
2024-05-10,28312.76,24553.702857142856,26075.184666666668,5600.139401737269,14269.18,27431.37,28083.95
2024-05-11,21218.88,23366.744285714285,25936.191666666666,5239.096034304167,28312.76,29527.59,25388.670000000002
2024-05-12,20060.59,22660.719999999998,25767.93,5314.3450559060475,21218.88,25002.760000000002,25108.44
2024-05-13,34603.5,23287.722857142857,26077.576333333334,6484.241874860177,20060.59,30214.48,25314.11
2024-05-14,28704.9,24110.882857142857,26110.931666666664,6791.612867762481,34603.5,22942.78,27704.239999999998
2024-05-15,22948.97,24302.68285714286,26239.684999999998,6727.753193914265,28704.9,21606.37,19086.37
2024-05-16,29704.81,26507.772857142856,26313.039333333334,5260.7164112242035,22948.97,14269.18,27504.18
2024-05-17,31131.94,26910.51285714286,26350.223666666665,5523.289623372742,29704.81,28312.76,30016.41
2024-05-18,15847.23,26143.134285714284,26044.527,6694.771884032227,31131.94,21218.88,25018.13
2024-05-19,27776.239999999998,27245.37,26015.333,6138.472228125379,15847.23,20060.59,28652.06
2024-05-20,28070.05,26312.02,26152.248,5268.22348647687,27776.239999999998,34603.5,23962.6
2024-05-21,36442.29,27417.361428571425,26833.726000000002,6517.529057386767,28070.05,28704.9,15997.95
2024-05-22,25934.63,27843.884285714284,26436.794333333335,6269.338460315821,36442.29,22948.97,37842.58
2024-05-23,29670.67,27839.007142857143,26837.744666666666,6267.66255481449,25934.63,29704.81,17642.16
2024-05-24,18548.77,26041.411428571424,26683.025,6934.782023862089,29670.67,31131.94,23190.36
2024-05-25,15185.11,25946.82285714286,26513.676666666663,7099.560162847434,18548.77,15847.23,20265.56
2024-05-26,30085.88,26276.771428571432,26455.810666666664,7250.8102026151155,15185.11,27776.239999999998,31821.86
2024-05-27,23324.92,25598.895714285714,26383.75966666667,7276.978104492395,30085.88,28070.05,25486.45
2024-05-28,28213.260000000002,24423.32,26191.678333333333,5734.519961926464,23324.92,36442.29,33975.7
2024-05-29,13804.44,22690.435714285715,25608.406666666666,6913.328359854,28213.260000000002,25934.63,31302.59
2024-05-30,20224.23,21340.944285714282,25215.195000000003,6209.874719592031,13804.44,29670.67,32020.58
2024-05-31,23967.46,22115.04285714286,24986.54866666667,6141.159113795768,20224.23,18548.77,30826.85
2024-06-01,16878.48,22356.952857142856,24721.818000000003,5849.088099600669,23967.46,15185.11,24820.4
2024-06-02,39618.729999999996,23718.788571428573,25128.063333333335,8470.748189529306,16878.48,30085.88,27431.37
2024-06-03,25787.73,24070.61857142857,25003.40133333333,8502.748036992552,39618.729999999996,23324.92,29527.59
2024-06-04,20118.45,22914.217142857146,24840.591,8395.21345417277,25787.73,28213.260000000002,25002.760000000002
2024-06-05,18644.510000000002,23605.655714285716,24454.925333333333,7689.531867562657,20118.45,13804.44,30214.48
2024-06-06,21678.38,23813.391428571427,24412.77866666667,7602.101408846154,18644.510000000002,20224.23,22942.78
2024-06-07,30018.03,24677.75857142857,24693.167333333335,7958.17780395408,21678.38,23967.46,21606.37
2024-06-08,21307.67,25310.5,24927.783666666666,7390.55458555715,30018.03,16878.48,14269.18
2024-06-09,19850.48,22486.464285714286,24645.707666666665,4020.4044396712466,21307.67,39618.729999999996,28312.76
2024-06-10,24316.09,22276.230000000003,24748.947999999997,3854.038939973625,19850.48,25787.73,21218.88
2024-06-11,21642.62,22493.96857142857,24801.682333333334,3753.559941581768,24316.09,20118.45,20060.59
2024-06-12,19338.02,22593.04142857143,24292.833,3642.5322118338677,21642.62,18644.510000000002,34603.5
2024-06-13,25088.48,23080.198571428573,24172.285666666667,3726.875345547172,19338.02,21678.38,28704.9
2024-06-14,26826.22,22624.225714285716,24301.527333333335,2821.9789727060256,25088.48,30018.03,22948.97
2024-06-15,24684.4,23106.615714285716,24134.18033333333,2847.9083051826497,26826.22,21307.67,29704.81
2024-06-16,33231.090000000004,25018.13142857143,24204.152000000002,4377.762057240449,24684.4,19850.48,31131.94
2024-06-17,28961.17,25681.714285714286,24641.283333333333,4600.019915340416,33231.090000000004,24316.09,15847.23
2024-06-18,28802.21,26704.512857142858,24675.482333333337,4340.919483226689,28961.17,21642.62,27776.239999999998
2024-06-19,20846.48,26920.007142857146,24434.696666666667,3932.5089359920194,28802.21,19338.02,28070.05
2024-06-20,22505.96,26551.075714285715,23970.15233333333,4241.939550515601,20846.48,25088.48,36442.29
2024-06-21,27562.23,26656.219999999998,24024.405666666666,4258.983608546362,22505.96,26826.22,25934.63
2024-06-22,26902.100000000002,26973.034285714286,23932.120000000003,4169.401077848214,27562.23,24684.4,29670.67
2024-06-23,24717.2,25756.764285714286,24137.734333333334,3158.949458785591,26902.100000000002,33231.090000000004,18548.77
2024-06-24,16335.710000000001,23953.12714285714,24176.087666666666,4389.192586530799,24717.2,28961.17,15185.11
2024-06-25,30215.44,24155.01714285714,24180.406333333336,4672.752759893281,16335.710000000001,28802.21,30085.88
2024-06-26,20724.18,24137.545714285716,24093.715,4687.390867173517,30215.44,20846.48,23324.92
2024-06-27,23927.81,24340.667142857146,23950.866666666665,4635.423529257093,20724.18,22505.96,28213.260000000002
2024-06-28,24263.54,23869.425714285713,24299.503333333338,4415.803244015939,23927.81,27562.23,13804.44
2024-06-29,31247.96,24490.26285714286,24666.961000000003,5156.605687784386,24263.54,26902.100000000002,20224.23
2024-06-30,25925.78,24662.917142857146,24732.238333333335,5185.621720998389,31247.96,24717.2,23967.46
2024-07-01,23844.25,25735.565714285716,24964.430666666667,3755.392748789634,25925.78,16335.710000000001,16878.48
2024-07-02,16626.13,23794.235714285718,24198.01066666667,4493.496382190785,23844.25,30215.44,39618.729999999996
2024-07-03,28027.06,24837.50428571429,24272.655000000002,4509.651734161785,16626.13,20724.18,25787.73
2024-07-04,38156.87,26870.227142857144,24873.935666666664,6704.177508841563,28027.06,23927.81,20118.45
2024-07-05,35224.59,28436.09142857143,25426.604999999996,7251.58626990773,38156.87,24263.54,18644.510000000002
2024-07-06,34939.19,28963.41,25868.631999999998,7615.228740445033,35224.59,31247.96,21678.38
2024-07-07,25124.81,28848.985714285714,25705.52466666667,7674.267132640654,34939.19,25925.78,30018.03
2024-07-08,22164.27,28608.98857142857,25734.077999999998,7880.367063676728,25124.81,23844.25,21307.67
2024-07-09,22336.74,29424.79,25816.95333333333,6629.411602254008,22164.27,16626.13,19850.48
2024-07-10,28524.91,29495.911428571428,25957.247333333336,6614.57124096599,22336.74,28027.06,24316.09
2024-07-11,30367.940000000002,28383.207142857143,26248.091333333337,5471.08719957534,28524.91,38156.87,21642.62
2024-07-12,23435.43,26699.04142857143,26384.67166666667,4785.705295587496,30367.940000000002,35224.59,19338.02
2024-07-13,32383.24,26333.905714285713,26627.830333333335,4100.7041539344345,23435.43,34939.19,25088.48
2024-07-14,30135.29,27049.68857142857,26738.132666666665,4287.517574305774,32383.24,25124.81,26826.22
2024-07-15,22602.54,27112.29857142857,26668.737333333338,4206.725120040634,30135.29,22164.27,24684.4
2024-07-16,32648.81,28585.45142857143,26649.327999999998,4058.6319772284046,22602.54,22336.74,33231.090000000004
2024-07-17,16502.94,26868.027142857143,26234.05366666667,6112.440252964202,32648.81,28524.91,28961.17
2024-07-18,23425.97,25876.317142857144,26054.845666666668,6012.286051283408,16502.94,30367.940000000002,28802.21
2024-07-19,34054.01,27393.257142857143,26495.096666666668,6604.221920498314,23425.97,23435.43,20846.48
2024-07-20,23503.07,26124.661428571428,26528.333666666666,6333.281989338612,34054.01,32383.24,22505.96
2024-07-21,21690.79,24918.304285714286,26332.619000000002,6245.661907184998,23503.07,30135.29,27562.23
2024-07-22,18630.71,24350.899999999998,26056.906,6657.917595662561,21690.79,22602.54,26902.100000000002
2024-07-23,31432.920000000002,24177.20142857143,26280.763333333332,6416.8488998376315,18630.71,32648.81,24717.2
2024-07-24,28304.67,25863.162857142856,26679.72866666667,5557.2796939951095,31432.920000000002,16502.94,16335.710000000001
2024-07-25,20628.21,25463.48285714286,26360.154333333332,5854.439330692309,28304.67,23425.97,30215.44
2024-07-26,18357.600000000002,23221.138571428568,26281.268333333333,4952.2119397646275,20628.21,34054.01,20724.18
2024-07-27,27525.16,23795.722857142857,26401.18,5216.6480936124335,18357.600000000002,23503.07,23927.81
2024-07-28,26547.32,24489.512857142858,26477.305999999997,5212.990769068201,27525.16,21690.79,24263.54
2024-07-29,20011.19,24686.72428571429,26102.747,4975.091202034564,26547.32,18630.71,31247.96
2024-07-30,28599.46,24281.944285714282,26191.869666666666,4418.9103299903045,20011.19,31432.920000000002,25925.78
2024-07-31,27347.84,24145.254285714287,26308.656,4286.552933161448,28599.46,28304.67,23844.25
2024-08-01,23134.26,24503.261428571426,26525.593666666664,4041.5042874010105,27347.84,20628.21,16626.13
2024-08-02,28932.88,26014.015714285713,26555.787666666667,3262.878538488444,23134.26,18357.600000000002,28027.06
2024-08-03,36832.020000000004,27343.567142857148,26511.626,5263.870071955028,28932.88,27525.16,38156.87
2024-08-04,29942.45,27828.585714285717,26335.554666666667,5334.220503765784,36832.020000000004,26547.32,35224.59
2024-08-05,26659.690000000002,28778.37142857143,26059.571333333333,4176.590344058305,29942.45,20011.19,34939.19
2024-08-06,25972.7,28403.120000000003,26087.83433333333,4311.17789078191,26659.690000000002,28599.46,25124.81
2024-08-07,35562.79,29576.68428571429,26534.451666666668,5033.620558096867,25972.7,27347.84,22164.27
2024-08-08,26468.33,30052.980000000003,26672.17133333334,4445.841652105955,35562.79,23134.26,22336.74
2024-08-09,27244.77,29811.821428571428,26629.5,4561.018986507417,26468.33,28932.88,28524.91
2024-08-10,28843.3,28670.575714285715,26578.678666666667,3350.500422433741,27244.77,36832.020000000004,30367.940000000002
2024-08-11,21366.31,27445.41285714286,26509.708,4254.068321911448,28843.3,29942.45,23435.43
2024-08-12,25048.44,27215.234285714287,26265.21466666667,4346.259444843949,21366.31,26659.690000000002,32383.24
2024-08-13,20868.47,26486.058571428573,25956.320666666667,4972.515658807006,25048.44,25972.7,30135.29
2024-08-14,19936.51,24253.732857142855,25867.452999999998,3511.4588198957326,20868.47,35562.79,22602.54
2024-08-15,28065.71,24481.93,25714.683,3724.7879121590813,19936.51,26468.33,32648.81
2024-08-16,25618.7,24249.634285714284,26018.541666666668,3571.309330823681,28065.71,27244.77,16502.94
2024-08-17,35552.23,25208.052857142855,26422.750333333333,5427.437149922323,25618.7,28843.3,23425.97
2024-08-18,26068.58,25879.805714285718,26156.569333333333,5156.956459866786,35552.23,21366.31,34054.01
2024-08-19,22524.34,25519.22,26123.945000000003,5310.728549850749,26068.58,25048.44,23503.07
2024-08-20,31915.34,27097.344285714287,26464.763333333332,5339.640562887031,22524.34,20868.47,21690.79
2024-08-21,37222.32,29566.74571428572,27084.483666666667,5471.479837672989,31915.34,19936.51,18630.71
2024-08-22,42215.35,31588.122857142855,27443.898,7173.503014215398,37222.32,28065.71,31432.920000000002
2024-08-23,26682.12,31740.04,27389.813000000002,7035.9573623471415,42215.35,25618.7,28304.67
2024-08-24,31300.93,31132.71142857143,27745.570333333333,6832.596688776617,26682.12,35552.23,20628.21
2024-08-25,37308.74,32738.448571428573,28377.275,6764.557443697356,31300.93,26068.58,18357.600000000002
2024-08-26,28409.34,33579.16285714285,28406.74766666667,5538.065065185152,37308.74,22524.34,27525.16
2024-08-27,28950.5,33155.614285714284,28486.85366666667,5793.983195177186,28409.34,31915.34,26547.32
2024-08-28,28272.95,31877.132857142857,28762.245666666666,5734.139857234399,28950.5,37222.32,20011.19
2024-08-29,30087.04,30144.51714285714,28811.83166666667,3478.365460589794,28272.95,42215.35,28599.46
2024-08-30,26528.97,30122.638571428575,28784.536000000004,3504.15929357973,30087.04,26682.12,27347.84
2024-08-31,16681.19,28034.104285714282,28569.433666666668,6088.5840567706755,26528.97,31300.93,23134.26
2024-09-01,26371.98,26471.71,28484.070333333337,4510.753689396052,16681.19,37308.74,28932.88
2024-09-02,31545.219999999998,26919.692857142858,28307.843666666668,4876.1779140966455,26371.98,28409.34,36832.020000000004
2024-09-03,27158.39,26663.67714285714,28215.041666666668,4798.205509221537,31545.219999999998,28950.5,29942.45
2024-09-04,25926.13,26328.41714285714,28190.58966666667,4748.755599072655,27158.39,28272.95,26659.690000000002
2024-09-05,25764.41,25710.898571428574,28183.646666666667,4450.199104363874,25926.13,30087.04,25972.7
2024-09-06,27387.31,25833.518571428573,27911.130666666668,4488.160298230709,25764.41,26528.97,35562.79
2024-09-07,29904.99,27722.63285714286,28025.686,2186.7780331857925,27387.31,16681.19,26468.33
2024-09-08,26833.25,27788.528571428575,28011.968666666668,2145.86159884891,29904.99,26371.98,27244.77
2024-09-09,24544.75,26788.46142857143,27868.683666666668,1685.0697763933622,26833.25,31545.219999999998,28843.3
2024-09-10,33405.97,27680.972857142857,28270.005666666668,3030.8221354923803,24544.75,27158.39,21366.31
2024-09-11,22399.66,27177.191428571427,28181.713,3609.0515570642265,33405.97,25926.13,25048.44
2024-09-12,26221.92,27242.55,28360.161333333333,3583.252916615493,22399.66,25764.41,20868.47
2024-09-13,21076.7,26341.034285714286,28398.167666666668,4268.993743061156,26221.92,27387.31,19936.51
2024-09-14,26307.52,25827.109999999997,28339.561333333335,3974.845094331775,21076.7,29904.99,28065.71
2024-09-15,29402.43,26194.135714285712,28465.685666666664,4195.712125129888,26307.52,26833.25,25618.7
2024-09-16,14636.66,24778.694285714282,27768.5,6088.985301476368,29402.43,24544.75,35552.23
2024-09-17,31202.77,24463.95142857143,27939.63966666667,5606.54190922363,14636.66,33405.97,26068.58
2024-09-18,20409.52,24179.645714285718,27869.145666666667,5776.550008611994,31202.77,22399.66,22524.34
2024-09-19,31026.46,24866.00857142857,27839.516333333333,6319.56622740419,20409.52,26221.92,31915.34
2024-09-20,30751.510000000002,26248.124285714286,27623.822666666667,6410.019039204328,31026.46,21076.7,37222.32
2024-09-21,22633.71,25723.294285714284,26971.101333333332,6553.146846787576,30751.510000000002,26307.52,42215.35
2024-09-22,22412.97,24724.8,26828.79633333333,6430.470083589018,22633.71,29402.43,26682.12
2024-09-23,36554.02,27855.851428571426,27003.89933333333,6022.750877379956,22412.97,14636.66,31300.93
2024-09-24,44144.16,29704.62142857143,27231.746666666666,8639.27704720218,36554.02,31202.77,37308.74
2024-09-25,28022.03,30792.122857142855,27218.836333333333,7702.5562341119785,44144.16,20409.52,28409.34
2024-09-26,19941.71,29208.58714285714,26918.54333333333,8718.75070373181,28022.03,31026.46,28950.5
2024-09-27,27548.23,28750.975714285712,26894.386,8708.329349582234,19941.71,30751.510000000002,28272.95
2024-09-28,27691.61,29473.532857142858,26814.53833333333,8317.218029378811,27548.23,22633.71,30087.04
2024-09-29,29457.99,30479.964285714286,26912.172333333332,7725.661338111799,27691.61,22412.97,26528.97
2024-09-30,44488.64,31613.481428571427,27839.087333333333,9205.703606305593,29457.99,36554.02,16681.19
2024-10-01,31008.559999999998,29736.967142857146,27993.64,7384.3162259135825,44488.64,44144.16,26371.98
2024-10-02,30050.58,30026.760000000002,27943.818666666666,7345.500221968104,31008.559999999998,28022.03,31545.219999999998
2024-10-03,30354.77,31514.339999999997,28050.364666666665,5868.664503507888,30050.58,19941.71,27158.39
2024-10-04,27053.74,31443.698571428573,28087.951666666664,5927.047194518344,30354.77,27548.23,25926.13
2024-10-05,18323.33,30105.372857142855,27839.91566666667,7706.138499663148,27053.74,27691.61,25764.41
2024-10-06,37212.07,31213.09857142857,28167.407666666666,8142.522841702549,18323.33,29457.99,27387.31
2024-10-07,36015.49,30002.64857142857,28371.091,6249.942775203179,37212.07,44488.64,29904.99
2024-10-08,17530.04,28077.145714285714,28060.984,7777.873382913138,36015.49,31008.559999999998,26833.25
2024-10-09,27285.41,27682.12142857143,28152.33933333333,7731.019547046454,17530.04,30050.58,24544.75
2024-10-10,26979.02,27199.87142857143,27938.107666666667,7641.28398041287,27285.41,30354.77,33405.97
2024-10-11,17465.63,25830.141428571427,27773.64,8484.65580819169,26979.02,27053.74,22399.66
2024-10-12,27655.92,27163.368571428575,27821.440000000002,7815.317143996633,17465.63,18323.33,26221.92
2024-10-13,38062.65,27284.88,28387.638333333332,8001.9755106182,27655.92,37212.07,21076.7
2024-10-14,24783.43,25680.3,28336.835333333333,7026.1491910671375,38062.65,36015.49,26307.52
2024-10-15,22108.22,26334.325714285715,28093.695000000003,6318.483530417878,24783.43,17530.04,29402.43
2024-10-16,25708.68,26109.07857142857,28462.762333333332,6307.021511229714,22108.22,27285.41,14636.66
2024-10-17,35466.5,27321.57571428572,28604.886666666665,7247.811330686572,25708.68,26979.02,31202.77
2024-10-18,19102.69,27555.441428571427,28561.325666666668,6894.589409658927,35466.5,17465.63,20409.52
2024-10-19,31539.01,28110.16857142857,28578.41066666667,7058.291176168709,19102.69,27655.92,31026.46
2024-10-20,34856.17,27652.100000000002,28715.232666666667,6375.796772963629,31539.01,38062.65,30751.510000000002
2024-10-21,23925.85,27529.588571428572,28758.304,6447.936557321862,34856.17,24783.43,22633.71
2024-10-22,26592.97,28170.26714285714,28897.637333333332,6028.654479806467,23925.85,22108.22,22412.97
2024-10-23,23765.97,27892.737142857142,28471.369000000002,6203.054499945214,26592.97,25708.68,36554.02
2024-10-24,17353.63,25305.184285714284,27578.351333333336,6294.312218299042,23765.97,35466.5,44144.16
2024-10-25,20608.96,25520.365714285716,27331.249,6068.6305931345505,17353.63,19102.69,28022.03
2024-10-26,26942.27,24863.68857142857,27564.601000000002,5533.968171298751,20608.96,31539.01,19941.71
2024-10-27,27318.68,23786.90428571429,27556.949333333334,3692.557139119436,26942.27,34856.17,27548.23
2024-10-28,24895.12,23925.37142857143,27463.733000000004,3716.7300472387865,27318.68,23925.85,27691.61
2024-10-29,31978.97,24694.8,27547.765666666666,4769.429018761053,24895.12,26592.97,29457.99
2024-10-30,15523.07,23517.242857142857,26582.246666666666,5916.588815090766,31978.97,23765.97,44488.64
2024-10-31,25875.68,24734.678571428572,26411.15066666667,5279.4127437984025,15523.07,17353.63,31008.559999999998
2024-11-01,26629.77,25594.794285714284,26297.12366666667,4977.020829347807,25875.68,20608.96,30050.58
2024-11-02,23902.5,25160.541428571425,26082.048000000003,4972.466831729262,26629.77,26942.27,30354.77
2024-11-03,23380.739999999998,24597.97857142857,25959.61466666667,4909.978795098234,23902.5,27318.68,27053.74
2024-11-04,29730.03,25288.68,26339.837999999996,5284.529783604216,23380.739999999998,24895.12,18323.33
2024-11-05,26263.21,24472.14285714286,25974.876,4454.96218277894,29730.03,31978.97,37212.07
2024-11-06,32111.71,26841.94857142857,25844.75,3110.3417701673343,26263.21,15523.07,36015.49
2024-11-07,38792.9,28687.265714285713,26553.512,5417.572536898975,32111.71,25875.68,17530.04
2024-11-08,24530.07,28387.308571428566,26461.667333333335,5605.350431136995,38792.9,26629.77,27285.41
2024-11-09,20082.66,27841.61714285714,26231.788666666667,6262.17410011815,24530.07,23902.5,26979.02
2024-11-10,25821.46,28190.291428571425,26510.316333333332,6036.2728629605845,20082.66,23380.739999999998,17465.63
2024-11-11,23811.37,27344.768571428573,26382.164666666664,6197.033378322864,25821.46,29730.03,27655.92
2024-11-12,23372.96,26931.875714285714,25892.508333333335,6374.839435318767,23811.37,26263.21,38062.65
2024-11-13,26594.440000000002,26143.69428571429,25952.875333333333,5954.914452785638,23372.96,32111.71,24783.43
2024-11-14,31042.719999999998,25036.52571428572,26250.691999999995,3371.036657270565,26594.440000000002,38792.9,22108.22
2024-11-15,26354.3,25297.13,26272.212666666666,3395.7806758142283,31042.719999999998,24530.07,25708.68
2024-11-16,33074.85,27153.157142857144,26192.490999999998,3614.238788498972,26354.3,20082.66,35466.5
2024-11-17,21635.31,26555.135714285716,26276.911666666667,4174.249324333091,33074.85,25821.46,19102.69
2024-11-18,33538.47,27944.721428571433,26343.560333333335,4695.178604694502,21635.31,23811.37,31539.01
2024-11-19,24499.49,28105.654285714285,25998.337666666666,4528.7145734187425,33538.47,23372.96,34856.17
2024-11-20,22648.36,27541.928571428572,25955.754666666668,4972.077360317416,24499.49,26594.440000000002,23925.85
2024-11-21,37155.47,28415.178571428572,26307.837999999996,6098.579054403933,22648.36,31042.719999999998,26592.97
2024-11-22,20913.34,27637.898571428574,26212.750333333333,6720.084460948465,37155.47,26354.3,23765.97
2024-11-23,20995.29,25912.247142857144,26334.139,6641.735576385425,20913.34,33074.85,17353.63
2024-11-24,21847.11,25942.504285714287,26375.41066666667,6619.4492344299515,20995.29,21635.31,20608.96
2024-11-25,19410.22,23924.182857142856,26124.342333333334,6046.477516382889,21847.11,33538.47,26942.27
2024-11-26,26524.43,24213.460000000003,26097.867333333335,6126.498186490115,19410.22,24499.49,27318.68
2024-11-27,24162.2,24429.722857142857,26073.436666666665,6088.644928448678,26524.43,22648.36,24895.12
2024-11-28,35242.9,24156.49857142857,26182.234333333334,5429.65900395052,24162.2,37155.47,31978.97
2024-11-29,20892.72,24153.552857142855,26361.22266666667,5431.716943078294,35242.9,20913.34,15523.07
2024-11-30,31990.84,25724.345714285715,26565.06133333333,5932.930807265097,20892.72,20995.29,25875.68
2024-12-01,23209.31,25918.945714285717,26451.046,5805.534306773892,31990.84,21847.11,26629.77
2024-12-02,27971.19,27141.941428571434,26586.668999999998,5059.702528922134,23209.31,19410.22,23902.5
2024-12-03,30194.19,27666.192857142854,26813.784,5173.885743841268,27971.19,26524.43,23380.739999999998
2024-12-04,26005.93,27929.58285714286,26689.647333333334,5010.1139193492645,30194.19,24162.2,29730.03
2024-12-05,25863.36,26589.64857142857,26676.319,3847.5999216456585,26005.93,35242.9,26263.21
2024-12-06,24380.58,27087.91428571429,26418.61466666667,3149.3718604766227,25863.36,20892.72,32111.71
2024-12-07,23262.13,25840.955714285716,25900.922333333336,2556.849095480985,24380.58,31990.84,38792.9
2024-12-08,25385.0,26151.768571428573,25929.420000000002,2303.2935767825297,23262.13,23209.31,24530.07
2024-12-09,24129.04,25602.889999999996,26064.299333333332,2254.7442774736164,25385.0,27971.19,20082.66
2024-12-10,27101.78,25161.11714285714,26106.97666666667,1310.4530566272933,24129.04,30194.19,25821.46
2024-12-11,22565.26,24669.592857142856,26065.43966666667,1561.906738580701,27101.78,26005.93,23811.37
2024-12-12,30435.06,25322.692857142858,26300.843,2691.563054996821,22565.26,25863.36,23372.96
2024-12-13,22132.97,25001.605714285713,26152.127333333334,2944.830121607794,30435.06,24380.58,26594.440000000002
2024-12-14,30702.82,26064.56142857143,26140.797333333336,3502.40610837954,22132.97,23262.13,31042.719999999998
2024-12-15,32753.9,27117.261428571426,26354.117333333335,4284.2598941957685,30702.82,25385.0,26354.3
2024-12-16,33040.57,28390.337142857144,26352.974666666665,4563.265675517614,32753.9,24129.04,33074.85
2024-12-17,17290.16,26988.677142857145,26208.136333333332,6228.1800385471515,33040.57,27101.78,21635.31
